no;Dependen;Independen_1;Independen_2;Independen_3;Independen_4;Independen_5;Independen_6;Independen_7;Independen_8;Independen_9;Independen_10;Independen_11;Independen_12;Independen_13
370;1;26;0;0;0;4;0;NA;1;0;0;0;NA;1
371;3;43;0;1;1;5;0;NA;0;0;1;1;3.831980298;0
372;1;28;1;0;1;5;1;3.046123719;1;0;0;1;3.665162927;0
373;2;30;0;0;1;3;1;3.649658741;0;1;0;1;6.175387385;1
374;1;33;0;0;0;5;1;3.23792402;1;0;0;1;3.544298225;1
375;1;45;0;0;0;3;1;2.486507931;1;0;0;1;3.361976669;1
376;1;38;0;0;0;4;1;2.120263536;1;0;0;1;NA;1
377;3;32;1;0;1;5;1;3.558091547;0;0;1;1;3.710283363;0
378;1;39;0;1;0;4;1;3.442019376;1;0;0;1;3.412528948;0
379;3;37;1;0;0;4;1;4.095945844;0;0;1;1;3.710283363;0
380;2;43;1;0;0;4;1;3.021050082;0;1;0;1;3.774821884;0
381;1;43;0;0;0;3;1;3.074294596;1;0;0;1;NA;1
382;1;31;0;0;1;4;1;3.324236341;1;0;0;1;3.081674703;1
383;1;52;0;0;0;4;1;2.758060622;1;0;0;1;2.828678189;1
384;2;37;0;0;1;4;1;3.544298225;0;1;0;1;3.467337184;1
385;NA;39;1;0;0;5;1;3.767441777;NA;NA;NA;1;3.164150925;0
386;1;43;0;0;0;5;1;3.179655112;1;0;0;1;3.516127348;1
387;3;40;NA;NA;0;3;1;2.922610009;0;0;1;1;3.122025999;NA
388;3;43;1;0;0;3;1;3.328075117;0;0;1;1;4.331632621;0
389;2;34;0;0;1;5;1;3.328075117;0;1;0;1;3.607099127;1
390;2;46;NA;NA;0;5;1;3.649658741;0;1;0;1;3.34516955;NA
391;2;38;1;0;0;5;1;3.467337184;0;1;0;1;3.872802292;0
392;1;36;NA;NA;0;4;1;2.733368009;1;0;0;1;NA;NA
393;1;29;0;0;1;3;1;2.189256408;1;0;0;0;NA;1
394;2;39;0;0;0;5;1;3.361976669;0;1;0;0;NA;1
395;3;35;0;1;1;5;1;3.649658741;0;0;1;1;3.487139811;0
396;3;32;0;1;1;5;1;3.138833117;0;0;1;1;3.677829618;0
397;2;51;0;1;0;3;1;3.32795442;0;1;0;1;2.403821733;0
398;3;32;0;0;0;4;1;2.997333555;0;0;1;1;3.179655112;1
399;1;53;1;0;0;4;1;2.95651156;1;0;0;1;3.603138725;0
400;1;33;0;0;0;4;1;2.327902901;1;0;0;1;3.554348561;1
401;2;49;0;0;0;4;1;3.313186504;0;1;0;1;3.755019257;1
402;1;30;0;0;1;2;1;5.282161926;1;0;0;1;2.95651156;1
403;3;29;1;0;1;5;1;3.256616153;0;0;1;1;2.862200881;0
404;1;54;0;0;0;3;0;NA;1;0;0;1;NA;1
405;3;36;NA;NA;0;4;1;3.800231599;0;0;1;1;3.179655112;NA
406;2;43;0;0;0;3;1;3.244193633;0;1;0;1;3.244193633;1
407;3;38;0;0;1;2;1;3.179655112;0;0;1;1;3.207825989;1
408;1;38;0;0;0;4;1;3.274965292;1;0;0;1;3.58512022;1
409;3;43;0;1;1;4;1;4.565949473;0;0;1;1;4.630487994;0
410;1;45;1;0;0;4;1;NA;1;0;0;1;3.649658741;0
411;2;51;0;1;0;5;0;NA;0;1;0;1;4.055123849;0
412;1;35;0;0;0;4;0;NA;1;0;0;1;2.966561896;1
413;3;49;0;0;0;4;0;NA;0;0;1;0;NA;1
414;2;28;0;0;0;3;1;2.95651156;0;1;0;1;2.95651156;1
415;3;44;1;0;0;3;1;3.218875825;0;0;1;1;3.937340813;0
416;NA;37;NA;NA;1;4;1;3.852599585;NA;NA;NA;1;4.828313737;NA
417;2;47;0;0;0;3;1;3.456467512;0;1;0;1;3.377725025;1
418;1;45;NA;NA;0;5;1;3.353392925;1;0;0;NA;NA;NA
419;2;43;1;0;0;5;0;NA;0;1;0;1;4.720100153;0
420;3;54;0;0;0;4;1;3.767441777;0;0;1;1;3.872802292;1
421;2;38;0;0;0;3;0;NA;0;1;0;1;2.822980168;1
422;1;54;0;0;0;5;1;3.282054726;1;0;0;1;2.668829488;1
423;2;31;1;0;0;4;1;3.792963645;0;1;0;0;NA;0
424;2;31;1;0;0;4;0;NA;0;1;0;1;3.792963645;0
425;3;41;1;0;1;3;1;2.320522794;0;0;1;1;3.394766491;0
426;2;35;1;0;1;4;1;3.361976669;0;1;0;1;3.074294596;0
427;2;36;1;0;0;5;1;NA;0;1;0;1;3.44059993;0
428;2;32;NA;NA;0;4;1;3.516127348;0;1;0;1;3.821508998;NA
429;2;39;0;0;0;5;1;3.23792402;0;1;0;1;3.131136911;1
430;NA;41;1;0;0;5;1;4.000315613;NA;NA;NA;1;3.710283363;0
431;3;25;0;1;0;5;1;3.096273503;0;0;1;1;3.179655112;0
432;3;25;0;1;0;5;1;3.179655112;0;0;1;1;3.096273503;0
433;1;53;0;0;0;4;1;2.35867456;1;0;0;1;NA;1
434;2;51;1;0;0;5;1;3.482604656;0;1;0;1;4.095945844;0
435;1;35;0;0;0;5;1;3.074294596;1;0;0;1;3.58512022;1
436;1;41;0;0;0;2;1;3.064725145;1;0;0;0;NA;1
437;3;52;1;0;0;5;1;3.721979403;0;0;1;1;3.58512022;0
438;3;31;0;0;2;4;0;NA;0;0;1;1;4.055123849;1
439;1;51;1;0;0;4;1;2.705197132;1;0;0;1;4.342805922;0
440;2;39;1;0;1;2;1;3.218875825;0;1;0;1;3.821508998;0
441;NA;50;0;1;0;5;1;3.361976669;NA;NA;NA;1;4.135166557;0
442;2;28;0;0;1;2;1;3.872802292;0;1;0;0;NA;1
443;3;46;0;1;0;5;1;2.97756497;0;0;1;1;4.342805922;0
444;NA;39;0;1;1;4;1;4.933674253;NA;NA;NA;1;4.337690821;0
445;2;54;0;0;0;3;1;3.179655112;0;1;0;1;3.256616153;1
446;1;54;1;0;0;4;1;3.025504432;1;0;0;1;4.565949473;0
447;2;37;0;0;0;5;1;3.495508061;0;1;0;1;NA;1
448;NA;45;NA;NA;0;4;1;4.291512627;NA;NA;NA;1;5.164785974;NA
449;2;35;1;0;0;5;0;NA;0;1;0;1;3.442019376;0
450;3;37;1;0;1;4;1;3.660366755;0;0;1;1;2.428148316;0
451;1;49;0;0;0;3;1;2.580087321;1;0;0;1;3.310683374;1
452;NA;48;0;0;0;5;0;NA;NA;NA;NA;1;3.467337184;1
453;3;54;1;0;0;2;1;3.474454652;0;0;1;1;3.872802292;0
454;3;36;NA;NA;0;4;1;3.9310712;0;0;1;1;4.853631545;NA
455;1;52;0;0;0;4;1;2.887518689;1;0;0;1;3.872802292;1
456;2;54;0;1;0;3;1;2.813410717;0;1;0;1;4.789093024;0
457;2;54;1;0;0;3;1;3.841196953;0;1;0;1;3.210292081;0
458;2;28;1;0;0;4;1;1.010601411;0;1;0;1;3.596170056;0
459;2;44;1;0;0;3;1;2.841581594;0;1;0;1;4.095945844;0
460;2;43;0;0;0;3;1;3.921592456;0;1;0;1;3.872802292;1
461;2;49;1;0;0;4;1;3.756268476;0;1;0;1;3.274965292;0
462;NA;49;1;0;0;5;1;4.2782674;NA;NA;NA;1;3.703725962;0
463;NA;49;1;0;1;3;1;4.43241808;NA;NA;NA;1;3.921592456;0
464;1;40;0;0;0;3;0;NA;1;0;0;1;2.599836616;1
465;2;29;NA;NA;0;4;1;3.218875825;0;1;0;NA;NA;NA
466;3;40;1;0;0;5;1;3.5727177;0;0;1;1;4.971414581;0
467;3;44;0;0;0;4;1;3.710283363;0;0;1;1;NA;1
468;3;51;0;0;0;3;1;3.724560049;0;0;1;1;3.274965292;1
469;2;28;0;1;2;4;1;3.218875825;0;1;0;1;4.055123849;0
470;NA;36;NA;NA;2;5;0;NA;NA;NA;NA;1;3.852599585;NA
471;3;36;0;1;1;3;1;3.328075117;0;0;1;1;3.218875825;0
472;NA;34;NA;NA;1;2;1;2.461190123;NA;NA;NA;0;NA;NA
473;1;33;0;0;1;5;1;2.496979231;1;0;0;1;NA;1
474;3;25;0;1;0;4;1;3.606641356;0;0;1;1;2.525728644;0
475;3;45;1;0;0;4;1;3.649658741;0;0;1;1;5.153736138;0
476;2;52;0;1;0;4;1;3.262360937;0;1;0;1;4.342805922;0
477;2;40;NA;NA;2;5;1;3.259697819;0;1;0;1;4.940642922;NA
478;NA;40;1;0;0;5;1;2.931193752;NA;NA;NA;1;3.831980298;0
479;2;26;NA;NA;0;5;1;2.41751506;0;1;0;NA;NA;NA
480;2;35;0;0;1;5;1;3.544298225;0;1;0;1;3.138833117;1
481;NA;31;1;0;0;5;1;4.055123849;NA;NA;NA;1;2.403126322;0
482;NA;36;1;0;1;5;1;3.380325807;NA;NA;NA;1;1.997661214;0
483;1;38;0;0;0;4;1;NA;1;0;0;1;2.870893152;1
484;1;49;0;0;0;3;1;2.851151045;1;0;0;1;NA;1
485;2;47;NA;NA;0;3;1;2.930962957;0;1;0;1;2.893607259;NA
486;3;37;0;1;0;5;0;NA;0;0;1;1;3.007804855;0
487;3;53;1;0;0;2;1;3.138833117;0;0;1;1;3.467337184;0
488;2;47;0;0;0;3;1;3.831980298;0;1;0;1;3.239495112;1
489;1;39;1;0;0;3;1;3.090042953;1;0;0;1;4.055123849;0
490;3;54;NA;NA;0;3;1;3.394766491;0;0;1;1;3.649658741;NA
491;3;50;1;0;0;4;1;3.398344313;0;0;1;1;3.544298225;0
492;1;43;0;0;0;4;1;2.905218266;1;0;0;1;3.813288165;1
493;2;38;0;0;0;2;1;3.544298225;0;1;0;1;3.487139811;1
494;1;31;NA;NA;1;5;1;2.802360881;1;0;0;1;3.58512022;NA
495;1;42;0;0;0;3;1;3.649658741;1;0;0;1;3.649658741;1
496;1;40;0;0;1;3;1;2.862200881;1;0;0;1;3.101092789;1
497;1;37;0;0;2;4;1;2.822980168;1;0;0;1;3.064127531;1
498;2;32;1;0;0;3;1;3.314186005;0;1;0;1;3.442019376;0
499;2;31;1;0;2;5;1;4.087913672;0;1;0;1;4.422848629;0
500;2;51;1;0;0;2;1;3.649658741;0;1;0;1;4.012564235;0
501;1;53;0;0;0;3;1;4.012564235;1;0;0;1;3.397567614;1
502;2;37;0;0;0;5;0;NA;0;1;0;1;2.822980168;1
503;1;49;0;0;0;1;1;2.822980168;1;0;0;1;2.905218266;1
504;NA;35;1;0;0;4;1;3.442019376;NA;NA;NA;1;3.274965292;0
505;2;44;0;0;0;3;1;3.326258586;0;1;0;1;2.668829488;1
506;2;49;1;0;0;3;1;3.117779708;0;1;0;1;3.698448905;0
507;NA;41;1;0;0;4;1;NA;NA;NA;NA;1;3.58512022;0
508;1;46;0;0;0;4;1;3.487139811;1;0;0;1;3.558091547;1
509;2;52;0;0;0;4;1;3.292983797;0;1;0;1;3.442019376;1
510;2;29;NA;NA;1;5;1;2.772588722;0;1;0;NA;NA;NA
511;1;40;0;0;0;5;1;2.95651156;1;0;0;1;2.931193752;1
512;2;40;1;0;1;5;1;3.649658741;0;1;0;1;3.504476731;0
513;2;39;1;0;2;5;1;3.442019376;0;1;0;1;4.342805922;0
514;3;46;0;0;0;5;1;3.744968921;0;0;1;1;3.42651519;1
515;2;41;1;0;0;3;1;3.447134477;0;1;0;1;4.635475535;0
516;2;50;1;0;0;3;1;3.549617387;0;1;0;1;3.000963323;0
517;1;34;0;0;1;3;0;NA;1;0;0;0;NA;1
518;3;47;0;0;0;5;1;3.968593357;0;0;1;1;1.627787051;1
519;3;32;NA;NA;0;4;1;3.472324726;0;0;1;1;3.394766491;NA
520;1;40;1;0;1;4;1;NA;1;0;0;1;3.624340933;0
521;1;31;0;1;1;4;1;3.295836866;1;0;0;1;4.391596086;0
522;1;37;0;0;1;3;1;2.813410717;1;0;0;1;2.040220829;1
523;3;39;1;0;1;5;0;NA;0;0;1;1;3.649658741;0
524;1;41;NA;NA;1;3;1;4.199705078;1;0;0;1;3.686472714;NA
525;1;43;0;0;0;3;1;2.822980168;1;0;0;1;3.624340933;1
526;NA;53;NA;NA;0;4;1;2.878550019;NA;NA;NA;NA;NA;NA
527;1;38;0;0;0;3;1;2.599836616;1;0;0;1;2.764139668;1
528;2;44;1;0;0;5;0;NA;0;1;0;0;NA;0
529;1;52;0;0;0;4;1;2.551046452;1;0;0;1;3.9310712;1
530;1;53;1;0;0;5;1;3.800231599;1;0;0;1;4.2782674;0
531;1;44;0;0;0;4;1;2.733368009;1;0;0;1;3.710283363;1
532;2;45;0;1;0;5;1;4.342805922;0;1;0;1;4.565949473;0
533;2;27;1;0;2;4;1;4.135166557;0;1;0;1;4.071653151;0
534;1;44;0;0;0;3;1;2.445685937;1;0;0;1;3.516127348;1
535;2;35;0;1;1;4;1;3.872802292;0;1;0;1;3.959813669;0
536;NA;50;NA;NA;0;4;1;3.495508061;NA;NA;NA;1;NA;NA
537;1;48;NA;NA;0;3;0;NA;1;0;0;NA;NA;NA
538;1;40;0;0;0;5;1;3.046123719;1;0;0;1;3.767441777;1
539;1;44;0;0;0;5;1;4.079816462;1;0;0;1;NA;1
540;3;40;0;0;1;3;1;2.95651156;0;0;1;1;NA;1
541;2;48;0;1;0;4;1;4.240527072;0;1;0;1;4.828313737;0
542;NA;36;1;0;0;4;1;4.565949473;NA;NA;NA;1;3.756268476;0
543;2;39;0;1;0;4;1;2.95651156;0;1;0;1;4.141691378;0
544;3;51;0;1;0;4;0;NA;0;0;1;1;4.565949473;0
545;3;36;0;1;1;4;1;3.662081261;0;0;1;1;2.95651156;0
546;2;45;0;1;0;4;1;2.673053359;0;1;0;1;4.055123849;0
547;1;37;0;0;0;5;1;2.595541692;1;0;0;1;2.040220829;1
548;3;32;0;1;1;4;1;2.95651156;0;0;1;1;2.95651156;0
549;1;36;NA;NA;0;5;1;2.869500183;1;0;0;1;3.093712682;NA
550;1;33;NA;NA;0;3;1;2.564549469;1;0;0;NA;NA;NA
551;1;50;0;0;0;4;1;2.766319109;1;0;0;1;2.95651156;1
552;1;45;0;0;0;5;1;3.526360525;1;0;0;1;2.989462661;1
553;1;40;NA;NA;0;3;1;2.905218266;1;0;0;NA;NA;NA
554;NA;36;NA;NA;0;4;1;3.472324726;NA;NA;NA;1;3.942328355;NA
555;1;37;0;0;0;5;1;1.570217199;1;0;0;1;3.472324726;1
556;2;50;0;0;0;3;1;3.138833117;0;1;0;1;3.179655112;1
557;2;49;0;0;0;3;1;4.019405766;0;1;0;1;2.851151045;1
558;2;49;1;0;0;3;1;3.274965292;0;1;0;1;3.179655112;0
559;2;34;1;0;1;5;1;3.074294596;0;1;0;1;4.2782674;0
560;3;51;0;1;0;4;1;2.822980168;0;0;1;1;3.710283363;0
561;3;47;1;0;0;4;1;3.821508998;0;0;1;1;4.095945844;0
562;3;51;0;1;0;4;1;3.744968921;0;0;1;1;3.361976669;0
563;2;32;1;0;1;4;1;2.760766983;0;1;0;1;4.690728074;0
564;1;28;0;0;0;4;1;3.007804855;1;0;0;1;2.733368009;1
565;1;54;0;0;0;2;0;NA;1;0;0;0;NA;1
566;2;43;1;0;0;5;1;NA;0;1;0;1;NA;0
567;1;54;0;0;0;2;1;3.575550769;1;0;0;1;3.361976669;1
568;2;46;0;1;0;5;0;NA;0;1;0;1;4.071653151;0
569;NA;34;1;0;0;4;1;4.105676128;NA;NA;NA;1;3.731238728;0
570;NA;39;1;0;2;4;1;3.986130978;NA;NA;NA;1;4.590642085;0
571;3;37;0;1;0;4;1;3.361976669;0;0;1;1;3.179655112;0
572;2;54;0;0;0;5;1;4.172906885;0;1;0;1;3.872802292;1
573;1;47;1;0;0;2;1;2.002480501;1;0;0;1;2.002480501;0
574;2;38;1;0;1;5;1;4.358310108;0;1;0;1;3.987530558;0
575;3;35;0;1;1;5;1;4.2782674;0;0;1;1;4.668144985;0
576;2;51;1;0;0;4;1;3.544298225;0;1;0;1;3.313186504;0
577;NA;39;NA;NA;0;5;1;NA;NA;NA;NA;1;3.544298225;NA
578;3;44;0;1;0;5;1;4.514656178;0;0;1;1;4.403430543;0
579;2;52;1;0;0;3;1;3.58512022;0;1;0;0;NA;0
580;1;51;0;0;0;4;0;NA;1;0;0;0;NA;1
581;3;34;0;1;1;5;0;NA;0;0;1;1;4.873434173;0
582;1;40;0;0;1;3;0;NA;1;0;0;1;3.179655112;1
583;2;52;1;0;0;3;1;3.669461368;0;1;0;1;3.854453154;0
584;2;46;1;0;0;4;1;3.674351354;0;1;0;1;3.767441777;0
585;2;37;1;0;0;5;1;4.101643865;0;1;0;1;3.41604389;0
586;2;29;NA;NA;1;5;0;NA;0;1;0;1;3.767441777;NA
587;3;42;0;1;1;3;0;NA;0;0;1;0;NA;0
588;NA;49;NA;NA;0;3;1;5.376879689;NA;NA;NA;1;5.398858596;NA
589;3;52;1;0;0;3;1;3.531875705;0;0;1;1;4.2782674;0
590;2;29;1;0;0;5;1;3.036554268;0;1;0;1;3.361976669;0
591;2;47;0;0;0;4;1;3.731896839;0;1;0;1;3.104931566;1
592;1;35;0;0;0;5;1;2.679879324;1;0;0;0;NA;1
593;1;39;1;0;1;5;1;2.541477001;1;0;0;1;4.297343547;0
594;NA;36;NA;NA;1;3;1;3.751441435;NA;NA;NA;1;4.173729591;NA
595;3;28;0;1;1;3;1;3.481240089;0;0;1;1;3.667677246;0
596;1;50;0;0;0;3;1;2.796232767;1;0;0;1;3.921281297;1
597;3;38;1;0;0;5;1;2.551046452;0;0;1;0;NA;0
598;1;27;0;0;0;4;1;2.822980168;1;0;0;1;3.649658741;1
599;3;35;1;0;0;5;1;NA;0;0;1;1;3.982001584;0
600;2;26;0;0;0;5;1;3.755019257;0;1;0;1;3.487139811;1
601;3;54;NA;NA;0;5;1;4.460588957;0;0;1;NA;NA;NA
602;1;49;0;1;0;2;1;3.937340813;1;0;0;1;2.95651156;0
603;1;30;0;0;1;3;0;NA;1;0;0;1;NA;1
604;1;38;1;0;0;4;0;NA;1;0;0;1;4.180286992;0
605;2;47;1;0;0;4;1;3.649658741;0;1;0;1;4.540631665;0
606;3;41;0;1;0;5;1;4.174669;0;0;1;1;3.703725962;0
607;3;43;1;0;1;5;1;4.565949473;0;0;1;1;4.43241808;0
608;3;44;1;0;0;4;1;3.767441777;0;0;1;1;3.544298225;0
609;3;39;0;1;0;4;1;4.565949473;0;0;1;1;4.055123849;0
610;NA;45;1;0;0;4;1;4.055123849;NA;NA;NA;1;NA;0
611;2;51;0;0;0;4;0;NA;0;1;0;1;4.055123849;1
612;1;44;0;0;0;3;1;4.199705078;1;0;0;1;3.179655112;1
613;1;44;NA;NA;0;3;0;NA;1;0;0;1;3.516127348;NA
614;3;48;NA;NA;0;4;1;3.986130978;0;0;1;1;3.361976669;NA
615;3;50;1;0;0;4;1;3.179655112;0;0;1;1;3.649658741;0
616;3;37;0;0;0;3;1;3.952845;0;0;1;1;3.58512022;1
617;2;48;1;0;0;4;1;3.872802292;0;1;0;1;3.872802292;0
618;1;47;0;0;0;4;1;3.710283363;1;0;0;1;3.976561527;1
619;2;45;1;0;0;4;1;3.949763333;0;1;0;1;3.274965292;0
620;2;44;1;0;0;4;1;4.283586562;0;1;0;1;3.871201011;0
621;1;51;NA;NA;0;2;0;NA;1;0;0;1;2.890371758;NA
622;2;45;1;0;0;4;1;3.649658741;0;1;0;1;4.971414581;0
623;2;45;0;1;3;5;0;NA;0;1;0;1;3.755019257;0
624;3;52;1;0;0;5;1;4.683732508;0;0;1;1;3.442019376;0
625;NA;29;NA;NA;1;5;1;3.872802292;NA;NA;NA;1;4.190043167;NA
626;2;33;0;0;1;5;0;NA;0;1;0;0;NA;1
627;1;40;0;0;0;4;1;2.95651156;1;0;0;1;2.931193752;1
628;3;52;0;0;0;4;1;4.165471906;0;0;1;1;4.216391997;1
629;1;40;1;0;0;4;0;NA;1;0;0;1;4.135166557;0
630;3;36;0;1;1;3;1;2.836970981;0;0;1;1;4.487987931;0
631;NA;38;NA;NA;2;3;1;4.971414581;NA;NA;NA;1;4.565949473;NA
632;1;51;0;0;0;5;1;2.445685937;1;0;0;1;3.986130978;1
633;2;30;0;1;1;3;0;NA;0;1;0;1;3.107084419;0
634;2;52;0;1;0;5;1;1.793360751;0;1;0;1;3.75019997;0
635;3;32;NA;NA;1;5;0;NA;0;0;1;1;3.132563504;NA
636;3;47;1;0;1;5;1;3.426546439;0;0;1;1;3.144767853;0
637;1;31;0;0;0;4;0;NA;1;0;0;1;2.620039324;1
638;1;44;0;0;0;3;0;NA;1;0;0;1;3.442019376;1
639;3;45;1;0;0;3;0;NA;0;0;1;1;3.361976669;0
640;1;32;0;0;0;5;0;NA;1;0;0;1;1.906689436;1
641;NA;31;NA;NA;1;3;1;2.718979272;NA;NA;NA;1;3.060871576;NA
642;3;39;NA;NA;0;4;1;3.968112472;0;0;1;1;3.516127348;NA
643;3;43;NA;NA;0;5;1;3.902361095;0;0;1;1;3.774821884;NA
644;1;31;0;1;1;4;1;2.95651156;1;0;0;1;4.055123849;0
645;3;44;0;1;0;5;1;3.89260492;0;0;1;1;4.26484438;0
646;1;45;0;0;0;5;1;4.37357758;1;0;0;1;4.135166557;1
647;NA;38;NA;NA;0;3;1;3.710283363;NA;NA;NA;NA;NA;NA
648;3;38;0;1;1;3;1;4.055123849;0;0;1;1;4.2782674;0
649;NA;38;NA;NA;2;3;1;3.516127348;NA;NA;NA;1;3.789420683;NA
650;2;43;NA;NA;0;3;1;3.420992009;0;1;0;NA;NA;NA
651;2;37;0;0;1;5;1;3.516127348;0;1;0;1;4.43241808;1
652;3;36;0;1;1;5;1;3.598365447;0;0;1;1;4.2782674;0
653;3;54;0;1;0;4;1;4.188655242;0;0;1;1;3.620671204;0
654;2;44;0;1;0;3;1;2.930536074;0;1;0;1;3.074294596;0
655;2;44;NA;NA;0;5;0;NA;0;1;0;1;3.266666489;NA
656;2;47;0;1;0;4;1;2.668829488;0;1;0;1;4.317488114;0
657;2;46;0;0;0;1;1;2.659260037;0;1;0;1;2.599836616;1
658;NA;34;0;1;0;5;1;3.837175115;NA;NA;NA;1;3.821508998;0
659;3;42;NA;NA;1;5;1;4.565949473;0;0;1;1;4.498740723;NA
660;2;49;1;0;0;5;1;2.590267165;0;1;0;1;3.959813669;0
661;2;42;1;0;0;5;1;3.649658741;0;1;0;1;3.871201011;0
662;2;53;1;0;0;1;1;3.831980298;0;1;0;1;3.872802292;0
663;3;52;0;1;0;5;0;NA;0;0;1;1;4.496956601;0
664;2;31;1;0;1;4;1;3.58512022;0;1;0;1;3.940460941;0
665;1;40;0;0;0;5;1;3.179655112;1;0;0;1;3.624340933;1
666;NA;43;0;1;0;4;1;5.175715044;NA;NA;NA;1;4.509026325;0
667;3;34;0;1;2;4;1;3.958694525;0;0;1;1;4.055123849;0
668;1;40;1;0;2;5;1;NA;1;0;0;1;3.649658741;0
669;2;47;0;1;0;4;1;3.767441777;0;1;0;1;4.565949473;0
670;NA;49;NA;NA;0;5;1;4.565949473;NA;NA;NA;1;4.460588957;NA
671;3;39;0;1;1;5;1;4.055123849;0;0;1;1;4.937513029;0
672;1;38;NA;NA;0;5;1;NA;1;0;0;1;3.074294596;NA
673;NA;52;NA;NA;0;3;1;3.328075117;NA;NA;NA;1;4.021222297;NA
674;3;40;1;0;0;4;1;3.472324726;0;0;1;1;5.207803359;0
675;3;38;1;0;1;5;1;3.986130978;0;0;1;1;3.649658741;0
676;3;34;0;1;0;5;1;3.445091575;0;0;1;1;4.174394666;0
677;3;44;0;1;0;3;1;2.551046452;0;0;1;1;3.872802292;0
678;2;49;1;0;0;5;1;5.186525961;0;1;0;1;4.342805922;0
679;3;38;0;1;1;4;1;4.43241808;0;0;1;1;4.565949473;0
680;NA;50;NA;NA;0;4;1;3.968112472;NA;NA;NA;1;6.07002687;NA
681;1;33;0;0;0;3;1;2.793992631;1;0;0;1;3.472324726;1
682;2;44;NA;NA;0;3;1;2.774190004;0;1;0;NA;NA;NA
683;3;30;0;1;1;3;0;NA;0;0;1;0;NA;0
684;3;54;0;1;0;3;1;3.859379272;0;0;1;1;3.442019376;0
685;2;41;1;0;1;4;1;2.931193752;0;1;0;1;3.448988045;0
686;NA;36;1;0;2;5;1;4.971414581;NA;NA;NA;1;4.046755599;0
687;2;42;1;0;0;3;1;2.302585093;0;1;0;1;3.592500327;0
688;3;44;0;1;0;4;1;4.330227139;0;0;1;1;3.074294596;0
689;3;47;0;1;0;5;1;3.361976669;0;0;1;1;3.442019376;0
690;NA;42;NA;NA;1;5;1;4.789093024;NA;NA;NA;1;4.055123849;NA
691;1;35;0;0;0;3;0;NA;1;0;0;0;NA;1
692;2;48;NA;NA;0;4;0;NA;0;1;0;1;4.671309988;NA
693;2;42;1;0;1;5;0;NA;0;1;0;1;5.887705313;0
694;1;53;0;0;0;5;0;NA;1;0;0;1;6.175387385;1
695;1;42;0;0;1;5;1;3.997965435;1;0;0;1;2.35867456;1
696;1;44;NA;NA;0;5;1;3.091916197;1;0;0;NA;NA;NA
697;2;43;0;1;0;3;0;NA;0;1;0;1;4.460588957;0
698;2;33;0;0;0;5;1;4.415126583;0;1;0;1;NA;1
699;3;48;NA;NA;0;4;1;3.204029317;0;0;1;1;4.509026325;NA
700;3;47;0;0;1;4;1;3.526760605;0;0;1;1;2.918771232;1
701;2;33;1;0;0;4;1;3.487139811;0;1;0;1;3.11066224;0
702;3;53;1;0;0;5;1;3.467337184;0;0;1;1;3.767441777;0
703;3;43;1;0;0;3;1;3.89260492;0;0;1;1;3.821508998;0
704;1;46;0;0;0;3;1;2.668829488;1;0;0;1;3.767441777;1
705;3;32;1;0;0;5;1;3.394766491;0;0;1;1;4.029806041;0
706;1;32;NA;NA;0;4;1;2.802360881;1;0;0;NA;NA;NA
707;3;31;1;0;0;4;1;3.42651519;0;0;1;1;3.460648196;0
708;NA;54;0;1;0;5;1;3.649658741;NA;NA;NA;1;4.055123849;0
709;2;52;0;0;0;3;1;4.74827103;0;1;0;0;NA;1
710;1;29;0;0;1;3;0;NA;1;0;0;1;3.548230594;1
711;1;37;1;0;0;3;1;2.931245033;1;0;0;1;2.708050201;0
712;3;42;0;1;0;5;1;3.555348061;0;0;1;1;5.289402003;0
713;2;53;0;1;0;5;1;3.266666489;0;1;0;1;5.11599581;0
714;3;35;0;0;0;3;1;4.517159309;0;0;1;1;3.75019997;1
715;2;33;1;0;1;2;1;4.086376393;0;1;0;1;4.630487994;0
716;2;54;0;0;0;5;1;4.43241808;0;1;0;1;3.86019313;1
717;2;49;1;0;0;5;1;3.516155919;0;1;0;1;3.005301725;0
718;NA;53;NA;NA;0;3;0;NA;NA;NA;NA;0;NA;NA
719;NA;46;NA;NA;0;4;1;2.633738168;NA;NA;NA;1;1.975682307;NA
720;2;27;1;0;0;5;1;2.396895772;0;1;0;1;3.872802292;0
721;3;35;NA;NA;1;5;1;4.240527072;0;0;1;1;4.971414581;NA
722;2;53;1;0;0;3;1;5.186525961;0;1;0;1;NA;0
723;2;33;1;0;1;5;1;4.2782674;0;1;0;1;3.244193633;0
724;1;34;0;0;1;3;0;NA;1;0;0;0;NA;1
725;1;42;0;0;0;5;1;3.467337184;1;0;0;1;3.402798663;1
726;1;47;NA;NA;0;5;1;3.721979403;1;0;0;1;2.95651156;NA
727;3;37;0;1;0;3;1;3.465735903;0;0;1;1;3.822876484;0
728;1;40;0;1;0;5;1;2.822980168;1;0;0;1;4.789093024;0
729;1;53;1;0;0;4;1;2.668829488;1;0;0;1;3.872802292;0
730;3;50;0;0;0;3;1;4.036008985;0;0;1;1;3.292983797;1
731;1;32;1;0;2;3;0;NA;1;0;0;1;3.968112472;0
732;NA;38;NA;NA;2;3;1;4.683732508;NA;NA;NA;1;5.181135112;NA
733;1;48;0;0;0;3;1;3.361976669;1;0;0;1;2.905218266;1
734;2;36;1;0;1;4;0;NA;0;1;0;1;3.58512022;0
735;1;52;0;0;0;3;1;2.620039324;1;0;0;0;NA;1
